ID,PERSONA,AGENCIA,FECHA CIERRE,TIPO PRESTAMO,GARANTÍA ADMISIBLE,PLAZO,DÍAS MORA,CALIFICACIÓN OBJETIVA,CALIFICACIÓN ARRASTRE,SALDO APORTES,SALDO CAPITAL,DESTINO,SEXO,EDAD,ESTRATO,ESTADO CIVIL,PERSONAS A CARGO,NIVEL DE ESTUDIOS,OCUPACION,ACTIVIDAD ECONOMICA,TIENE VEHICULO,TIENE VIVIENDA,DIFERENCIA INGRESOS EGRESOS,TIPO VIVIENDA,ANTIGUEDAD NEGOCIO,TOTAL ACTIVOS,CIUDAD_NAME,CAPITAL_INICIAL,CUOTA,TASA_NOMINAL,ENDEUDAMIENTO PARALELO,
48089,66655,ARMENIA,6/30/2019,Comercial,0,36,0,A,A,259969.17,0,,Masculino,52,3,Casado,Cero,Primaria,,Transporte de pasajeros,N,N,6080000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
48498,36100,SINCELEJO,6/30/2019,Microcrédito,0,36,0,A,A,106945.95,425627.79,,Masculino,43,1,Union Libre,Cero,Bachillerato,,Actividades de apoyo a la agricultura,N,N,2581000,ACTUALIZAR MIGRACION,1/1/2000,0,MOMIL,8600000,393926,3.0002,425627.79,
47849,56765,SINCELEJO,6/30/2019,Microcrédito,0,48,169,E,E,60443.45,2861728.47,,Femenino,71,1,Viudo,Cero,Primaria,,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,904000,ACTUALIZAR MIGRACION,1/1/2000,0,PUERTO ESCONDIDO,6500000,257266.71,3.0002,2861728.47,
47801,6492,SINCELEJO,6/30/2019,Microcrédito,0,36,199,E,E,55910.24,1320433.76,,Femenino,46,1,Casado,Cero,Universitario,,Alojamiento en hoteles,N,N,3750000,ACTUALIZAR MIGRACION,1/1/2000,0,PUERTO ESCONDIDO,4500000,206124,3.0002,1320433.76,
47813,18162,SINCELEJO,6/30/2019,Microcrédito,0,36,21,A,A,44784.08,88334.28,,Femenino,66,1,Casado,Cero,Primaria,,"Comercio al por menor en locales no espec, con surtido principal de productos diferentes de alimentos, bebidas y tabaco.",N,N,589000,ACTUALIZAR MIGRACION,1/1/2000,0,LORICA,2200000,100771.89,3.0002,88334.28,
48041,29659,QUIMBAYA,6/30/2019,Microcrédito,0,36,0,E,,0,0,,Masculino,27,2,Soltero,Cero,Universitario,,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",N,N,1840000, FAMILIAR ,1/1/2010,0,,,,,0,
48165,19333,ARMENIA,6/30/2019,Comercial,2016430.758,36,0,A,A,305468.74,719963.27,,Femenino,73,4,Casado,Cero,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,N,1570000, FAMILIAR ,1/1/1900,67000000,ARMENIA,20000000,817806,2.1394,20578106.94,
48283,59719,TEBAIDA,6/30/2019,Consumo,4990000,48,0,A,A,59366.12,2150342.3,COMPRA DE MOTOCICLETAS,Masculino,24,2,Soltero,Cero,Bachillerato,Administrador Base de Datos,Elaboración de productos de panadería,N,N,743400, FAMILIAR ,3/16/2015,0,CAICEDONIA,5697000,191471,2.1394,2150342.3,
48590,64642,SANTA ROSA,6/30/2019,Consumo,0,48,0,A,A,52219.44,1635711.23,VACACIONES-VIAJES - RECREACION ,Masculino,60,3,Union Libre,Cero,Bachillerato,,Otras actividades de servicios personales n.c.p.,N,N,908000, ARRENDADA ,5/2/2014,0,SANTA ROSA DE CABAL,4500000,154580,2.1394,1635711.23,
48001,49917,BUGA,6/30/2019,Microcrédito,0,36,0,A,A,91439.48,126618.6,,Femenino,56,1,Union Libre,Cero,Bachillerato,,"Comercio al por menor en establecimiento no especializado con surtido comp principalmente por alimento, bebida o tabaco",N,N,450000,ACTUALIZAR MIGRACION,1/1/2000,0,CANDELARIA,6800000,311476.74,3.0002,126618.6,
48000,53865,BUGA,6/30/2019,Microcrédito,0,36,0,E,,0,0,,Femenino,44,1,Union Libre,Cero,Bachillerato,,Elaboración de otros productos alimenticios n.c.p.,N,N,2590000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
48411,25644,QUIMBAYA,6/30/2019,Consumo,4790000,48,565,E,E,31626.9,2960332.09,COMPRA DE MOTOCICLETAS,Masculino,66,2,Soltero,Cero,Primaria,,Cría de ovejas y cabras.,N,N,0,ACTUALIZAR MIGRACION,5/5/2014,0,ARMENIA,3800000,130534,2.1394,2960332.09,
48582,63677,FUNDADORES,6/30/2019,Comercial,66215648.5,48,0,A,A,429070.38,19777772.24,COMPRA DE VEHICULO PARA USO COMERCIAL ,Masculino,47,3,Union Libre,Una,Bachillerato,COMERCIANTE INDEPENDIENTE,Transporte de pasajeros,N,N,6000000, FAMILIAR ,1/1/2000,0,MONTENEGRO,55000000,1720862,1.7998,21176928.47,
48128,48253,SINCELEJO,6/30/2019,Microcrédito,0,36,0,A,A,59745.29,163267.07,,Masculino,69,1,Union Libre,Cero,Primaria,,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,1445000,ACTUALIZAR MIGRACION,1/1/1900,0,PUERTO ESCONDIDO,3750000,171770,3.0002,163267.07,
48247,11393,SINCELEJO,6/30/2019,Microcrédito,0,36,19,A,A,64898.95,417710.15,,Femenino,49,1,Union Libre,Cero,Tecnológico,,Otros cultivos permanentes n.c.p.,N,N,1080000,ACTUALIZAR MIGRACION,1/1/1900,0,PUERTO ESCONDIDO,4500000,206124,3.0002,417710.15,
48576,68275,SANTA ROSA,6/30/2019,Microcrédito,4690000,48,0,A,A,54416.38,1926101.88,COMPRA DE MOTOCICLETAS,Masculino,54,3,Casado,Cero,Bachillerato,,Mantenimiento y reparación de vehículos automotores.,N,N,2450000, FAMILIAR ,1/1/1980,0,PEREIRA,5000000,173110.57,2.2997,1926101.88,
48298,12931,SINCELEJO,6/30/2019,Microcrédito,0,36,230,E,E,44409.56,1148367.36,,Masculino,39,1,Union Libre,Cero,Primaria,,Otros cultivos transitorios n.c.p.,N,N,805000,ACTUALIZAR MIGRACION,1/1/2000,0,PLANETA RICA,3220000,147493,3.0002,1148367.36,
48342,46061,ARMENIA,6/30/2019,Microcrédito,0,36,0,A,A,59635.55,103022.33,,Femenino,70,2,Union Libre,Cero,Primaria,COMERCIANTE INDEPENDIENTE,Comercio al por menor de otros artículos domésticos en establecimientos especializados,N,N,5238333, FAMILIAR ,2/1/2000,6000000,ARMENIA,2500000,111118.9,2.8,4202937.34,
48439,19043,SINCELEJO,6/30/2019,Microcrédito,0,38,48,B,B,75787.73,1357590.96,,Masculino,49,1,Union Libre,Cero,Primaria,,Otros cultivos permanentes n.c.p.,N,N,2205000,ACTUALIZAR MIGRACION,1/1/2000,0,PUERTO ESCONDIDO,6500000,288996,3.0002,1357590.96,
48433,52266,BUGA,6/30/2019,Microcrédito,0,36,164,E,E,55084.21,1156797.05,PAGO DE IMPUESTOS ,Femenino,40,1,Union Libre,Cero,Bachillerato,,"Comercio al por mayor de desperdicios, desechos y chatarra",N,N,2772000,ACTUALIZAR MIGRACION,1/1/1900,0,BUGA,4300000,196963,3.0002,1156797.05,
48516,44601,SINCELEJO,6/30/2019,Microcrédito,0,38,19,A,A,80581.97,877546.06,,Masculino,60,1,Union Libre,Cero,Primaria,,Otros cultivos transitorios n.c.p.,N,N,825000,ACTUALIZAR MIGRACION,1/1/2000,0,PUERTO ESCONDIDO,6500000,288996,3.0002,877546.06,
48504,42976,SINCELEJO,6/30/2019,Microcrédito,0,36,171,E,E,66848.43,1749012.07,,Masculino,33,1,Union Libre,Cero,Bachillerato,,Comercio al por menor de otros productos nuevos en establecimientos especializados,N,N,632000,ACTUALIZAR MIGRACION,1/1/1900,0,SAN ANTERO,6000000,274832,3.0002,1749012.07,
48542,21448,SINCELEJO,6/30/2019,Microcrédito,0,38,78,C,C,110549.28,2270253.48,,Masculino,52,1,Union Libre,Cero,Bachillerato,,Explotación mixta (agrícola y pecuaria).,N,N,2235000,ACTUALIZAR MIGRACION,1/1/2000,0,PUERTO ESCONDIDO,10800000,480178,3.0002,2270253.48,
1466193,21823,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,329302.71,1329758.48,PAGO DE SEGUROS ,Masculino,70,3,Casado,Cero,Primaria,INDEPENDIENTE,Transporte de carga por carretera,Y,N,5611958, FAMILIAR ,6/15/1995,99524074,CHINCHINA,1329758.48,57068.8,2.1394,22011921.48,
1466196,44528,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,30515.49,4785442.71,,Masculino,73,3,Union Libre,Dos,Bachillerato,PENSIONADO,"Sin Actividad Económica, solo para personas naturales",N,Y,421090, PROPIA ,1/1/1900,110000000,ARMENIA,4785442.71,140360.85,2.1228,4785442.71,
1466197,44002,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,211625.62,1866395.18,,Masculino,73,2,Casado,Cero,Bachillerato,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,500000,ACTUALIZAR MIGRACION,1/1/1900,0,ARMENIA,1866395.18,56057.73,2.1387,1866395.18,
1466198,22598,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,2390880.38,1402117.23,COMPRA DE CARTERA ,Masculino,70,3,Divorciado,Dos,Bachillerato,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,N,Y,428333, ARRENDADA ,1/1/1900,120000000,ARMENIA,1402117.23,48048.95,2.1228,1402117.23,
1466199,20142,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,5469097.55,1019760.66,CAPITAL DE TRABAJO,Masculino,61,3,Casado,Cero,Bachillerato,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,N,Y,1363000, PROPIA ,1/1/1900,181283000,ARMENIA,1019760.66,29054.6,2.1394,42612813.77,
1466200,33980,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,7281377.15,2824100.23,,Masculino,61,3,Casado,Cero,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,Y,9294310, PROPIA ,2/1/1999,979000000,ARMENIA,2824100.23,112138.5,2.1394,45989653.04,
1466201,29121,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,51834.93,1339212.06,COMPRA DE MUEBLES Y ENSERES,Masculino,57,2,Union Libre,Una,Bachillerato,EMPLEADO,Asalariados,N,Y,419453, FAMILIAR ,3/30/2016,125000000,MONTENEGRO,1339212.06,39916.17,2.1387,3101655.54,
1466202,59588,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,1597044.13,2561160.89,COMPRA DE CARTERA ,Masculino,57,4,Casado,Cero,Bachillerato,INDEPENDIENTE,Transporte de carga por carretera,Y,Y,22454100, PROPIA ,8/1/2006,670000000,ARMENIA,2561160.89,83205.72,2.1228,30922784.31,
1466203,38790,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,8799360.91,6398226.96,,Masculino,57,6,Casado,Tres,Maestría,EMPLEADO,Asalariados,N,N,8250000, PROPIA ,9/16/1992,300674000,LA TEBAIDA,5150586.79,327271.89,2.1387,53208323.13,
1466205,74829,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,0,0,,Masculino,54,3,Separación Judicial,Cero,Universitario,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,6000000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
1466206,6000,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,718940.81,1344175.57,CAPITAL DE TRABAJO,Masculino,52,3,Union Libre,Una,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,N,N,599000, FAMILIAR ,1/1/2010,125000000,ARMENIA,1344175.57,38297.68,2.1394,10972989.94,
1466208,33139,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,1166526.63,992986,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,35,3,Soltero,Cero,Técnico,EMPLEADO,Asalariados,Y,N,428470, FAMILIAR ,1/1/2016,7500000,ARMENIA,992986,27523.16,2.1387,4025274.63,
1466211,72685,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,0,0,RETIRADO,Masculino,46,2,Casado,Cero,Bachillerato,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,1020000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
1466212,60788,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,67739.07,0,COMPRA DE MERCANCIA ,Masculino,46,3,Soltero,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de otros artículos culturales y de entretenimiento n.c.p. en establecimientos especializados,N,N,2450000, FAMILIAR ,5/2/2011,5000000,,,,,7057858.3,
1466214,8897,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,25106.35,1917202.72,COMPRA DE MERCANCIA ,Masculino,43,3,Casado,Cero,Universitario,,Otras actividades de servicios personales n.c.p.,N,N,-258000,ACTUALIZAR MIGRACION,1/1/1900,0,PEREIRA,1917202.72,55433.43,2.1387,1917202.72,
1466215,32641,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,24980.53,2992455.53,VACACIONES-VIAJES - RECREACION ,Masculino,68,2,Union Libre,Cero,Universitario,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,Y,850000, PROPIA ,6/1/2001,520000000,ARMENIA,2992455.53,86908.54,2.1387,2992455.53,
1466216,25529,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,301276.98,880375.54,COMPRA DE MERCANCIA ,Masculino,63,1,Soltero,Cero,Primaria,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,759000, PROPIA ,8/20/2003,52140000,PEREIRA,880375.54,25511.33,2.1387,3037432.61,
1466217,18947,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,51840.31,1352613.24,COMPRA DE MERCANCIA ,Masculino,66,2,Casado,Una,Bachillerato,INDEPENDIENTE,"Comercio al por menor de todo tipo de calzado, art. de cuero y sucedaneos del cuero en establecimiento especializado",Y,Y,900000, PROPIA ,4/3/2017,5000000,PEREIRA,1352613.24,41405.88,2.1023,1896689.6,
1466218,29538,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,153195.97,854192.23,COMPRA DE MUEBLES Y ENSERES,Masculino,49,3,Viudo,Cero,Técnico,EMPLEADO,Asalariados,N,N,1380000, FAMILIAR ,6/4/2005,2000000,PEREIRA,854192.23,24779.55,2.1228,854192.23,
1466220,28825,TULUA,6/30/2019,Consumo,0,36,0,A,A,356875,1191016.67,SALUD-TRATAMIENTOS-CIRUGIAS -ODONTOLOGICOS,Masculino,37,2,Casado,Cuatro o m,Bachillerato,COMERCIO DE ALIMENTOS,Expendio a la mesa de comidas preparadas,N,N,6255346, PROPIA ,1/1/2018,98670000,TULUA,1191016.67,38450.94,2.1228,21383949.89,
1466221,19337,TULUA,6/30/2019,Consumo,0,36,0,A,A,2165585.03,833333.3,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,35,2,Casado,Dos,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,Y,1284454, FAMILIAR ,7/1/2009,215500000,TULUA,0,42716.67,2.1394,39973465.03,
1466223,60777,CHINCHINA,6/30/2019,Consumo,897911.5078,36,30,A,A,4690152.35,1987357.51,PAGO DE SEGUROS ,Masculino,37,3,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,N,N,14380000, FAMILIAR ,2/13/2010,90000000,SANTA ROSA DE CABAL,1987357.51,56130.99,2.1023,91631079.67,
1466224,61947,QUIMBAYA,6/30/2019,Consumo,0,36,30,A,A,200296.1,954101.27,VACACIONES-VIAJES - RECREACION ,Masculino,41,2,Union Libre,Cuatro o m,Primaria,EMPLEADO,Asalariados,Y,N,470000, FAMILIAR ,1/1/2004,9500000,QUIMBAYA,954101.27,27647.73,2.1387,3804980.32,
1466225,28026,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,363043.38,3888888.89,COMPRA DE MERCANCIA ,Masculino,57,3,Soltero,Una,Bachillerato,PROPIETARIO,Transporte de carga por carretera,Y,N,1965459, PROPIA ,12/16/1995,84200000,PEREIRA,3888888.89,115911.11,2.1387,14391986.75,
1466226,21687,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,305810.51,2477594.69,COMPRA DE CARTERA ,Masculino,55,3,Casado,Cero,Bachillerato,MIGRACION,Otras actividades de servicios personales n.c.p.,N,Y,2624000,ACTUALIZAR MIGRACION,1/1/1900,0,ARMENIA,2477594.69,69822.71,2.1387,2477594.69,
1466227,1982,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,25103.85,1145663.15,,Masculino,36,3,Casado,Cero,Técnico,,Actividades de la policia y proteccion civil,N,N,1382244, FAMILIAR ,1/1/1900,0,LA UNION,1145663.15,23163.38,2.1387,1145663.15,
1466229,5620,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,2419983.27,0,COMPRA DE VEHICULO PARTICULAR,Masculino,51,3,Soltero,Cero,Bachillerato,,Pendiente por confirmar,N,N,1250000,ACTUALIZAR MIGRACION,7/15/2006,0,,,,,0,
1466230,24299,ARMENIA,6/30/2019,Consumo,0,36,30,A,A,295487.92,4062072.27,,Masculino,59,5,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Comercio de vehículos automotores usados,Y,N,6512710, FAMILIAR ,6/1/2006,92640000,ARMENIA,4062072.27,136066.32,2.1394,19138257.28,
1466231,19804,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,234034.64,1751606.71,,Masculino,53,3,Casado,Una,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,N,1475000, FAMILIAR ,8/24/2011,240000000,CALARCA,1751606.71,104313.32,2.1394,4009568.87,
1466232,15825,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,200629.68,0,COMPRA DE MERCANCIA ,Masculino,40,4,Union Libre,Cero,Universitario,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,2360000, ARRENDADA ,4/2/2013,0,,,,,0,
1466236,5512,QUIMBAYA,6/30/2019,Consumo,0,36,0,A,A,246895.36,410177.73,COMPRA DE MERCANCIA ,Masculino,33,2,Soltero,Una,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de vehículos automotores.,N,N,1919000, FAMILIAR ,1/1/2012,5300000,QUIMBAYA,410177.73,14181.21,2.1394,532921.69,
1466237,61144,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,90926,3176309.09,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,51,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Elaboración de productos de panadería,N,N,1265000, PROPIA ,1/1/1998,145000000,CIRCASIA,3176309.09,94672.16,2.1387,11466703.5,
1466240,23564,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,250823.74,0,,Femenino,65,5,Viudo,Cero,Técnico,,Otras actividades de servicios personales n.c.p.,N,N,3400000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
1466241,16507,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,25106.45,90979.74,,Femenino,60,1,Casado,Cero,Técnico,,Servicio por horas  de alojamiento,N,N,513000,ACTUALIZAR MIGRACION,3/1/2012,0,ARMENIA,90979.74,3250.17,2.1394,90979.74,
1466242,56255,TEBAIDA,6/30/2019,Consumo,0,36,0,A,A,313739.92,914222.55,LIBRE INVERSION,Femenino,51,2,Casado,Tres,Tecnológico,INDEPENDIENTE,Actividades de mensajería,N,Y,941380, PROPIA ,12/18/2014,215850000,LA TEBAIDA,914222.55,31607.73,2.1394,8414222.55,
1466243,17375,ARMENIA,6/30/2019,Consumo,0,36,30,A,A,56645.9,322930.6,PAGO DE IMPUESTOS ,Femenino,62,3,Divorciado,Cero,Universitario,,Actividades teatrales,N,Y,1750000,ACTUALIZAR MIGRACION,7/25/2007,0,CALARCA,322930.6,27298.4,2.1394,322930.6,
1466244,64546,CHINCHINA,6/30/2019,Consumo,0,36,0,A,A,162794.42,2494245.67,COMPRA DE CARTERA ,Femenino,63,2,Viudo,Cero,Primaria,INDEPENDIENTE,"Comercio al por menor en establecimiento no especializado con surtido comp principalmente por alimento, bebida o tabaco",N,Y,2000520, PROPIA ,6/13/2013,75000000,CHINCHINA,2494245.67,70462.23,2.1387,8498503.72,
1466245,49039,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,140621.12,356152.87,CAPITAL DE TRABAJO,Femenino,51,3,Divorciado,Una,Universitario,EMPLEADO PUBLICO NO DOCENTE,Asalariados,N,N,2200000, ARRENDADA ,6/27/2019,0,ARMENIA,356152.87,13162.4,2.1394,356152.87,
1466246,66347,QUIMBAYA,6/30/2019,Consumo,0,36,0,A,A,65317.79,0,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,48,2,Soltero,Cero,Primaria,Administrador Base de Datos,Pendiente por confirmar,N,N,290000, FAMILIAR ,1/1/1900,0,,,,,0,
1466248,54234,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,306553.43,2756732.13,COMPRA DE MERCANCIA ,Femenino,70,3,Viudo,Cero,Primaria,PENSIONADA,Otras actividades de servicios personales n.c.p.,N,N,442000, PROPIA ,1/1/1900,0,DOSQUEBRADAS,2756732.13,84485.73,2.1023,2756732.13,
1466249,54095,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,139021.07,992971.61,VACACIONES-VIAJES - RECREACION ,Femenino,68,2,Viudo,Cero,Primaria,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,N,278000, FAMILIAR ,4/5/2008,5000000,PEREIRA,992971.61,38618.79,2.1228,992971.61,
1466250,52118,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,25106.46,421076.47,,Femenino,73,2,Viudo,Cero,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,Y,650000, PROPIA ,1/1/1900,0,ARMENIA,421076.47,25333.94,2.1394,421076.47,
1466251,50121,TULUA,6/30/2019,Consumo,0,36,0,A,A,93278.9,850522.5,COMPRA DE MERCANCIA ,Femenino,52,2,Soltero,Cero,Bachillerato,EMPLEADO,Asalariados,Y,N,1299000, FAMILIAR ,10/20/2012,26800000,TULUA,850522.5,28623.12,2.1228,850522.5,
1466252,66433,TEBAIDA,6/30/2019,Consumo,0,36,0,A,A,57884,0,COMPRA DE MERCANCIA ,Femenino,46,2,Divorciado,Cero,Bachillerato,Ama de casa,"Sin Actividad Económica, solo para personas naturales",N,N,200000, FAMILIAR ,1/30/2019,5000000,,,,,0,
1466253,51017,FUNDADORES,6/30/2019,Consumo,0,36,30,A,A,2478986.8,4458761.32,COMPRA DE MERCANCIA ,Femenino,61,3,Casado,Cero,Universitario,INDEPENDIENTE,Produccion agricola ncp en unidades especializadas,Y,Y,8666452, PROPIA ,1/1/1990,753232926,ARMENIA,4458761.32,140464.49,2.1228,15150874.09,
1466255,55162,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,25106.5,945216.05,,Femenino,32,3,Union Libre,Cero,Bachillerato,,Pendiente por confirmar,N,N,460000,ACTUALIZAR MIGRACION,1/1/2006,0,ARMENIA,945216.05,28206.17,2.1387,945216.05,
1466256,1465,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,62573.92,908800.97,,Femenino,48,4,Viudo,Cero,Bachillerato,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,N,N,800000, FAMILIAR ,1/1/1900,18000000,ARMENIA,908800.97,27852.08,2.1023,908800.97,
1466257,12005,FUNDADORES,6/30/2019,Consumo,0,36,270,E,E,88270.67,312664.21,COMPRA DE CARTERA ,Femenino,45,3,Casado,Una,Técnico,EMPLEADO,Asalariados,N,N,842000, FAMILIAR ,2/15/2014,15000000,ARMENIA,312664.21,13431.13,2.1394,4325882.78,
1466259,71352,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,28146.77,0,VACACIONES-VIAJES - RECREACION ,Femenino,41,3,Union Libre,Cero,Bachillerato,INDEPENDIENTE,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",N,N,3570001, PROPIA ,1/1/1900,0,,,,,0,
1466260,14807,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,3796536.64,4227189.23,,Femenino,38,4,Casado,Cero,Universitario,EMPLEADO,Asalariados,N,Y,1893080, PROPIA ,1/2/2014,350000000,ARMENIA,4227189.23,134548.43,2.1228,94479409.77,
1466261,69568,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,50442.1,0,,Femenino,36,3,Soltero,Cero,Tecnológico,,Actividades de la policia y proteccion civil,N,N,850000, FAMILIAR ,10/23/2006,0,,,,,0,
1466262,13724,MINORISTA,6/30/2019,Consumo,0,36,0,A,A,59893.75,0,COMPRA DE MERCANCIA ,Femenino,50,2,Casado,Cero,Primaria,,Otras actividades de telecomunicaciones,N,N,670000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
1466263,1144,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,254930.66,686111.1,,Femenino,44,3,Casado,Cero,Universitario,,Pendiente por confirmar,N,N,-1800000, ARRENDADA ,1/1/1900,0,ARMENIA,686111.1,27275.56,2.1394,686111.1,
1466264,7260,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,133902.87,2747005.47,COMPRA DE MERCANCIA ,Femenino,39,3,Soltero,Cero,Universitario,,,N,N,2850789, FAMILIAR ,1/1/2012,0,DOSQUEBRADAS,2747005.47,84187.64,2.1023,2747005.47,
1466265,48734,PEREIRA,6/30/2019,Consumo,0,36,30,A,A,764169.64,220130.89,COMPRA DE CARTERA ,Femenino,49,3,Soltero,Cero,Especializacion,,Pendiente por confirmar,N,N,0,ACTUALIZAR MIGRACION,9/8/2008,0,PEREIRA,220130.89,110461.68,2.09971,2566491.56,
1466266,46493,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,293143.74,855227.97,REMODELACION DE INMUEBLE ,Femenino,48,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,Y,1005222, PROPIA ,5/2/2012,182200000,ARMENIA,855227.97,36703.53,2.1394,855227.97,
1466267,71973,PEREIRA,6/30/2019,Consumo,0,36,0,A,A,0,0,COMPRA DE CARTERA ,Femenino,41,2,Casado,Cero,Universitario,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,2900000,ACTUALIZAR MIGRACION,1/1/1900,0,,,,,0,
1466268,52601,TULUA,6/30/2019,Consumo,0,36,0,A,A,194332.72,659530,COMPRA DE MERCANCIA ,Femenino,49,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,N,319000, ARRENDADA ,11/6/2005,8500000,TULUA,659530,19657.76,2.1387,5892168.87,
1466270,29204,ARMENIA,6/30/2019,Consumo,0,36,420,E,E,25106.46,841335.89,,Masculino,33,3,Union Libre,Cero,Bachillerato,,Pendiente por confirmar,N,N,2220000,ACTUALIZAR MIGRACION,1/1/1900,0,ARMENIA,841335.89,27955.79,2.1394,841335.89,
1466271,23867,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,217094.38,0,,Masculino,65,3,Soltero,Cero,Universitario,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,N,Y,2800000, FAMILIAR ,1/1/1900,180000000,,,,,0,
1466272,58809,ARMENIA,6/30/2019,Consumo,0,36,60,B,B,26017.04,2969149.13,COMPRA DE MERCANCIA ,Masculino,40,3,Casado,Cero,Técnico,,Actividades de la policia y proteccion civil,N,N,1161000,ACTUALIZAR MIGRACION,8/23/1999,0,ARMENIA,2969149.13,86039.35,2.1023,2969149.13,
1466274,9371,FUNDADORES,6/30/2019,Consumo,0,36,90,C,C,25106.28,1999195.31,VACACIONES-VIAJES - RECREACION ,Masculino,42,4,Soltero,Cero,Universitario,,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",N,N,200000, FAMILIAR ,1/1/1900,0,ARMENIA,1999195.31,56435.54,2.1023,1999195.31,
